#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20140901 202114.60;3.64;;;;;Effondrement;;0;WGS84;VF
20140901 194513.24;6.96;;;;;Effondrement;;0;WGS84;VF
20140901 182008.72;6.84;;;;;Effondrement;;0;WGS84;VF
20140901 171824.32;5.24;;;;;Effondrement;;0;WGS84;VF
20140901 155124.40;7.92;;;;;Effondrement;;0;WGS84;VF
20140901 154744.84;5.56;;;;;Effondrement;;0;WGS84;VF
20140901 141703.40;8.4;;;;;Effondrement;;0;WGS84;VF
20140901 140819.96;9.48;;;;;Effondrement;;0;WGS84;VF
20140901 123434.72;50.96;;;;;Indetermine;;0;WGS84;VF
20140901 123215.84;53.76;;;;;Indetermine;;0;WGS84;VF
20140901 121824.24;7.88;;;;;Effondrement;;0;WGS84;VF
20140901 075014.40;4.4;;;;;Effondrement;;0;WGS84;VF
20140901 074704.00;5.36;;;;;Effondrement;;0;WGS84;VF
20140901 054432.84;5.68;;;;;Effondrement;;0;WGS84;VF
20140901 024650.16;8.12;;;;;Effondrement;;0;WGS84;VF
20141031 231637.84;6.64;;;;;Effondrement;;0;WGS84;NV
20141031 224404.00;5.48;;;;;Effondrement;;0;WGS84;NV
20141031 190217.32;6.88;;;;;Effondrement;;0;WGS84;NV
20141031 183724.04;7.72;;;;;Effondrement;;0;WGS84;NV
20141031 164141.80;8.04;;;;;Effondrement;;0;WGS84;NV
20141031 143307.16;9;;;;;Effondrement;;0;WGS84;NV
20141031 140306.00;3.56;;;;;Sommital;;0;WGS84;NV
20141031 132211.84;7.4;;;;;Effondrement;;0;WGS84;NV
20141031 122420.68;4.92;;;;;Effondrement;;0;WGS84;NV
20141031 114531.80;5.84;;;;;Effondrement;;0;WGS84;NV
20141031 112535.52;2.76;;;;;Effondrement;;0;WGS84;NV
20141031 103034.80;8.16;;;;;Effondrement;;0;WGS84;NV
20141031 092533.96;5.16;;;;;Effondrement;;0;WGS84;NV
20141031 085916.96;8.92;;;;;Effondrement;;0;WGS84;NV
20141031 070736.04;7.88;;;;;Effondrement;;0;WGS84;NV
20141031 065202.60;6.2;;;;;Effondrement;;0;WGS84;NV
20141031 052551.44;5.36;0.48578888;55.717174;-21.242313;-0.59023438;Sommital;2014/10/31/ovpf2014viae;1;WGS84;VF
20141031 000425.52;9.96;;;;;Effondrement;;0;WGS84;NV
20141030 235207.48;6;;;;;Effondrement;;0;WGS84;NV
20141030 234152.08;10.24;;;;;Indetermine;;0;WGS84;VF
20141030 215036.80;6.64;;;;;Effondrement;;0;WGS84;NV
20141030 195854.16;5.4;;;;;Effondrement;;0;WGS84;NV
20141030 192546.32;5.12;;;;;Sommital;;0;WGS84;NV
20141030 192140.72;6.6;;;;;Effondrement;;0;WGS84;NV
20141030 191613.24;8;;;;;Effondrement;;0;WGS84;NV
20141030 150450.04;28.88;2.0549748;55.713403;-21.245774;-0.51152344;Sommital;2014/10/30/ovpf2014vgxu;1;WGS84;VF
20141030 143313.48;4.84;;;;;Sommital;;0;WGS84;VF
20141030 142411.60;9.04;;;;;Effondrement;;0;WGS84;VF
20141030 130509.48;3.48;;;;;Sommital;;0;WGS84;NV
20141030 122100.08;27.68;1.9403542;55.800423;-21.221882;96.163742;Teleseisme;2014/10/30/ovpf2014vgsj;0;WGS84;VF
20141030 115627.72;8.52;;;;;Effondrement;;0;WGS84;NV
20141030 100639.40;2.4;;;;;Sommital;;0;WGS84;NV
20141030 095347.96;2.8;;;;;Sommital;;0;WGS84;NV
20141030 094125.08;5.92;;;;;Effondrement;;0;WGS84;NV
20141030 092030.68;10;;56.281757;-21.161894;21.276926;Local;2014/10/31/ovpf2014vgmk;1;WGS84;VF
20141030 081536.04;9.32;;;;;Effondrement;;0;WGS84;NV
20141030 052604.80;12.44;;;;;Effondrement;;0;WGS84;NV
20141030 031137.36;4.28;;;;;Effondrement;;0;WGS84;NV
20141030 020520.84;6.2;;;;;Effondrement;;0;WGS84;NV
20141030 000939.08;14.64;;;;;Effondrement;;0;WGS84;VF
20141030 000650.44;42.76;;;;;Effondrement;;0;WGS84;NV
20141030 000043.44;37.52;;;;;Effondrement;;0;WGS84;VF
20141029 235310.04;22.2;;;;;Effondrement;;0;WGS84;NV
20141029 225516.44;7.36;;;;;Effondrement;;0;WGS84;NV
20141029 224054.20;8.8;;;;;Effondrement;;0;WGS84;NV
20141029 215701.28;6.88;;;;;Effondrement;;0;WGS84;NV
20141029 213924.08;7.2;;;;;Effondrement;;0;WGS84;NV
20141029 174137.56;6.36;;;;;Effondrement;;0;WGS84;NV
20141029 173506.72;8.24;;;;;Effondrement;;0;WGS84;NV
20141029 170013.84;4.48;;;;;Effondrement;;0;WGS84;NV
20141029 153944.80;22.76;;;;;Effondrement;;0;WGS84;NV
20141029 143216.96;11.44;;;;;Effondrement;;0;WGS84;NV
20141029 124901.52;9.48;;;;;Effondrement;;0;WGS84;VF
20141029 120217.24;5.48;;;;;Effondrement;;0;WGS84;VF
20141029 113057.40;8.12;;;;;Effondrement;;0;WGS84;NV
20141029 111606.88;4.04;;;;;Effondrement;;0;WGS84;NV
20141029 104508.64;6.68;;;;;Effondrement;;0;WGS84;NV
20141029 103157.12;8.68;;;;;Effondrement;;0;WGS84;NV
20141029 095939.16;4.76;;;;;Effondrement;;0;WGS84;NV
20141029 094000.16;5.68;;;;;Effondrement;;0;WGS84;NV
20141029 062414.52;3.76;;;;;Sommital;;0;WGS84;NV
20141029 061924.00;6.2;;;;;Effondrement;;0;WGS84;NV
20141029 041749.60;9.96;;;;;Effondrement;;0;WGS84;NV
20141029 032032.96;11.28;;;;;Effondrement;;0;WGS84;NV
20141029 023649.32;8.6;;;;;Effondrement;;0;WGS84;NV
20141028 233632.72;7.16;;;;;Effondrement;;0;WGS84;NV
20141028 231503.12;7.16;;;;;Effondrement;;0;WGS84;NV
20141028 201707.48;7.08;;;;;Effondrement;;0;WGS84;NV
20141028 195743.92;10.12;;;;;Effondrement;;0;WGS84;VF
20141028 180616.68;5.92;;;;;Effondrement;;0;WGS84;NV
20141028 133126.52;39.84;3.2953041;55.161942;-21.714579;10;Phase T;2014/10/28/ovpf2014vddr;0;WGS84;VF
20141028 131638.36;12.44;;;;;Regional;;0;WGS84;VF
20141028 124738.08;7.52;;;;;Effondrement;;0;WGS84;NV
20141028 121842.20;6.64;;;;;Effondrement;;0;WGS84;NV
20141028 110109.28;4.24;;;;;Effondrement;;0;WGS84;NV
20141028 103707.08;8.08;;;;;Effondrement;;0;WGS84;NV
20141028 103304.36;7.84;;;;;Effondrement;;0;WGS84;NV
20141028 102536.28;7.4;;;;;Effondrement;;0;WGS84;NV
20141028 101718.24;4.72;;;;;Effondrement;;0;WGS84;NV
20141028 075928.16;10.4;;;;;Effondrement;;0;WGS84;NV
20141028 062911.84;6.24;;;;;Effondrement;;0;WGS84;FL
20141027 232526.84;3.56;;;;;Effondrement;;0;WGS84;FL
20141027 230155.60;69.08;;;;;Effondrement;;0;WGS84;FL
20141027 225641.88;6.12;;;;;Effondrement;;0;WGS84;FL
20141027 225120.80;5.16;;;;;Effondrement;;0;WGS84;FL
20141027 224334.52;3.6;0.41623507;55.712476;-21.244881;-0.89902344;Sommital;2014/10/28/ovpf2014vcak;1;WGS84;VF
20141027 224055.16;5.08;;;;;Effondrement;;0;WGS84;FL
20141027 212351.28;8.08;;;;;Effondrement;;0;WGS84;FL
20141027 210442.00;7.64;;;;;Effondrement;;0;WGS84;FL
20141027 172131.32;6.36;;;;;Effondrement;;0;WGS84;FL
20141027 171628.08;5.8;;;;;Effondrement;;0;WGS84;FL
20141027 163511.00;5.52;;;;;Effondrement;;0;WGS84;FL
20141027 162129.68;9.44;;;;;Effondrement;;0;WGS84;FL
20141027 161625.28;7.84;;;;;Effondrement;;0;WGS84;FL
20141027 141835.40;6.56;;;;;Effondrement;;0;WGS84;FL
20141027 114548.64;3.72;;;;;Effondrement;;0;WGS84;FL
20141027 104827.52;4.76;;;;;Effondrement;;0;WGS84;FL
20141027 100750.40;2.28;;;;;Onde sonore;;0;WGS84;VF
20141027 100535.60;4.72;;;;;Onde sonore;;0;WGS84;VF
20141027 093937.72;3.56;;;;;Effondrement;;0;WGS84;FL
20141027 093826.76;4.12;;;;;Effondrement;;0;WGS84;FL
20141027 075439.96;6.24;;;;;Effondrement;;0;WGS84;FL
20141027 065013.40;5.32;;;;;Effondrement;;0;WGS84;FL
20141027 063813.24;5.48;;;;;Effondrement;;0;WGS84;FL
20141027 055419.32;5;;;;;Effondrement;;0;WGS84;FL
20141026 224403.08;4;;;;;Effondrement;;0;WGS84;FL
20141026 222557.92;6.52;;;;;Effondrement;;0;WGS84;VF
20141026 213100.52;6.52;;;;;Effondrement;;0;WGS84;FL
20141026 200222.32;4.68;;;;;Effondrement;;0;WGS84;FL
20141026 191946.84;4.6;;;;;Effondrement;;0;WGS84;FL
20141026 191918.36;6.56;;;;;Effondrement;;0;WGS84;FL
20141026 180506.08;4.12;;;;;Effondrement;;0;WGS84;FL
20141026 174733.64;25.64;;;;;Indetermine;;0;WGS84;VF
20141026 172419.76;3.84;;;;;Effondrement;;0;WGS84;FL
20141026 172143.28;7.12;;;;;Effondrement;;0;WGS84;FL
20141026 164934.40;25.88;;;;;Indetermine;;0;WGS84;VF
20141026 164747.16;26;;;;;Indetermine;;0;WGS84;VF
20141026 164523.52;5.92;;;;;Effondrement;;0;WGS84;VF
20141026 164251.88;3.76;;;;;Effondrement;;0;WGS84;FL
20141026 153108.36;5;;;;;Effondrement;;0;WGS84;VF
20141026 151141.68;4;;;;;Effondrement;;0;WGS84;FL
20141026 125645.56;4.2;;;;;Effondrement;;0;WGS84;FL
20141026 114133.16;5;;;;;Effondrement;;0;WGS84;FL
20141026 075931.80;5.48;;;;;Effondrement;;0;WGS84;FL
20141026 075414.16;4.32;;;;;Effondrement;;0;WGS84;FL
20141026 063820.12;6.4;;;;;Effondrement;;0;WGS84;FL
20141026 054530.92;5.24;;;;;Effondrement;;0;WGS84;FL
20141026 051735.08;5.6;;;;;Effondrement;;0;WGS84;FL
20141026 045645.72;15.76;;;;;Indetermine;;0;WGS84;VF
20141026 034744.16;6.92;;;;;Effondrement;;0;WGS84;FL
20141026 020721.64;4.4;;;;;Effondrement;;0;WGS84;FL
20141026 020713.40;5.44;;;;;Effondrement;;0;WGS84;VF
20141026 015600.00;4;;;;;Effondrement;;0;WGS84;FL
20141026 010544.44;4.64;;;;;Effondrement;;0;WGS84;VF
20141025 211000.72;4.36;;;;;Effondrement;;0;WGS84;VF
20141025 202154.48;4.64;;;;;Effondrement;;0;WGS84;FL
20141025 190342.44;5.12;;;;;Effondrement;;0;WGS84;FL
20141025 175448.08;5.56;;;;;Sommital;;0;WGS84;FL
20141025 170045.32;6.56;;;;;Sommital;;0;WGS84;FL
20141025 154213.36;6;;;;;Sommital;;0;WGS84;FL
20141025 135629.52;4.24;;;;;Sommital;;0;WGS84;FL
20141025 133922.36;4.76;;;;;Effondrement;;0;WGS84;FL
20141025 110640.08;6.48;;;;;Sommital;;0;WGS84;FL
20141025 110402.40;5.96;;;;;Effondrement;;0;WGS84;FL
20141025 083422.56;6.16;;;;;Effondrement;;0;WGS84;FL
20141025 075317.08;7.68;;;;;Effondrement;;0;WGS84;FL
20141025 053811.32;17;1.5713421;55.71363;-21.245327;-0.81425781;Sommital;2014/10/25/ovpf2014uxbo;1;WGS84;VF
20141025 053429.72;4.72;;;;;Effondrement;;0;WGS84;FL
20141025 052611.08;5.72;;;;;Effondrement;;0;WGS84;FL
20141025 024130.20;7.64;;;;;Effondrement;;0;WGS84;FL
20141024 232956.60;4.44;;;;;Effondrement;;0;WGS84;VF
20141024 225500.84;3.72;;;;;Effondrement;;0;WGS84;FL
20141024 210244.56;4.68;;;;;Effondrement;;0;WGS84;FL
20141024 202922.28;5.4;;;;;Effondrement;;0;WGS84;FL
20141024 145940.88;5.72;;;;;Effondrement;;0;WGS84;FL
20141024 140337.36;5.24;;;;;Effondrement;;0;WGS84;FL
20141024 131020.20;7.56;;;;;Effondrement;;0;WGS84;VF
20141024 130314.44;3.6;;;;;Sommital;;0;WGS84;VF
20141024 125141.16;5.6;0.51691711;55.71248;-21.245327;-1.3712891;Sommital;2014/10/24/ovpf2014uvuj;1;WGS84;VF
20141024 111712.84;2.92;;;;;Sommital;;0;WGS84;FL
20141024 104025.76;4.68;;;;;Effondrement;;0;WGS84;FL
20141024 085020.24;3.76;;;;;Effondrement;;0;WGS84;FL
20141024 075640.20;5.44;;;;;Sommital;;0;WGS84;FL
20141024 063455.80;4.72;;;;;Effondrement;;0;WGS84;FL
20141024 015041.88;4.96;;;;;Sommital;;0;WGS84;VF
20141023 235303.84;5.32;0.62596973;55.71248;-21.245327;-1.0564453;Sommital;2014/10/23/ovpf2014uuur;1;WGS84;VF
20141023 232348.04;4.08;;;;;Sommital;;0;WGS84;VF
20141023 224523.92;4.12;;;;;Effondrement;;0;WGS84;FL
20141023 200823.04;5.44;;;;;Effondrement;;0;WGS84;FL
20141023 200751.96;4.92;;;;;Effondrement;;0;WGS84;FL
20141023 174317.16;5.04;;;;;Effondrement;;0;WGS84;FL
20141023 135029.36;3.96;;;;;Sommital;;0;WGS84;FL
20141023 132442.80;4.12;;;;;Effondrement;;0;WGS84;FL
20141023 121946.04;6.04;;;;;Effondrement;;0;WGS84;FL
20141023 111707.60;7.32;;;;;Effondrement;;0;WGS84;FL
20141023 083902.56;7.28;;;;;Effondrement;;0;WGS84;FL
20141023 030448.84;5.24;;;;;Effondrement;;0;WGS84;FL
20141023 020046.04;4.36;;;;;Effondrement;;0;WGS84;FL
20141023 020045.88;6.48;;;;;Effondrement;;0;WGS84;FL
20141023 020045.72;6.56;;;;;Effondrement;;0;WGS84;FL
20141023 020045.28;7.6;;;;;Effondrement;;0;WGS84;FL
20141023 000030.20;7.76;;;;;Effondrement;;0;WGS84;FL
20141022 211024.96;6.04;;;;;Effondrement;;0;WGS84;FL
20141022 202151.12;7.36;;;;;Effondrement;;0;WGS84;FL
20141022 194449.56;6.6;;;;;Effondrement;;0;WGS84;FL
20141022 173244.80;6.04;;;;;Effondrement;;0;WGS84;FL
20141022 153214.44;5.12;;;;;Effondrement;;0;WGS84;FL
20141022 150517.36;3.2;;;;;Effondrement;;0;WGS84;FL
20141022 143949.04;5.8;;;;;Effondrement;;0;WGS84;FL
20141022 143215.08;3.72;;;;;Sommital;;0;WGS84;FL
20141022 143132.92;2.76;;;;;Sommital;;0;WGS84;VF
20141022 143126.16;4.4;0.19790174;55.709237;-21.242425;-0.60839844;Sommital;2014/10/23/ovpf2014usgq;1;WGS84;VF
20141022 143110.04;9.52;1.018098;55.71016;-21.242872;-0.95957031;Sommital;2014/10/23/ovpf2014usgs;1;WGS84;VF
20141022 143103.20;5.2;;;;;Sommital;;0;WGS84;VF
20141022 143101.96;1.24;-0.56086431;55.711086;-21.243541;-0.71738281;Sommital;2014/10/23/ovpf2014usgr;1;WGS84;VF
20141022 141221.96;26.2;;;;;Effondrement;;0;WGS84;VF
20141022 134042.80;6.68;;;;;Effondrement;;0;WGS84;FL
20141022 112957.80;8.04;;;;;Effondrement;;0;WGS84;FL
20141022 045933.24;6;;;;;Effondrement;;0;WGS84;FL
20141022 045933.24;5.92;;;;;Effondrement;;0;WGS84;FL
20141021 215952.72;3.44;;;;;Effondrement;;0;WGS84;FL
20141021 215952.68;3.56;;;;;Effondrement;;0;WGS84;FL
20141021 192549.60;5.44;;;;;Effondrement;;0;WGS84;FL
20141021 183249.60;5.6;;;;;Effondrement;;0;WGS84;FL
20141021 163015.84;5.24;;;;;Effondrement;;0;WGS84;FL
20141021 111810.32;3.8;;;;;Effondrement;;0;WGS84;FL
20141021 074205.24;36.96;;;;;Effondrement;;0;WGS84;FL
20141021 061345.80;8.28;;;;;Effondrement;;0;WGS84;VF
20141021 053930.72;7.8;;;;;Effondrement;;0;WGS84;VF
20141021 052910.44;7.04;;;;;Effondrement;;0;WGS84;VF
20141021 023924.56;6.2;;;;;Effondrement;;0;WGS84;PHK
20141021 023201.76;4.16;;;;;Effondrement;;0;WGS84;PHK
20141021 011746.88;60.32;;;;;Effondrement;;0;WGS84;PHK
20141021 002721.52;5.2;;;;;Effondrement;;0;WGS84;PHK
20141021 001703.20;26.88;;;;;Effondrement;;0;WGS84;PHK
20141020 215021.60;3.64;;;;;Effondrement;;0;WGS84;PHK
20141020 205702.84;6.08;;;;;Effondrement;;0;WGS84;PHK
20141020 194839.84;41.6;;;;;Effondrement;;0;WGS84;PHK
20141020 184109.00;6.04;;;;;Effondrement;;0;WGS84;PHK
20141020 155054.00;4.4;;;;;Effondrement;;0;WGS84;PHK
20141020 154150.72;37.28;;;;;Effondrement;;0;WGS84;PHK
20141020 151331.04;3.16;;;;;Effondrement;;0;WGS84;PHK
20141020 124943.40;4.96;;;;;Effondrement;;0;WGS84;PHK
20141020 124459.44;6.04;;;;;Effondrement;;0;WGS84;PHK
20141020 123429.56;6.8;;;;;Effondrement;;0;WGS84;PHK
20141020 120742.28;6.36;;;;;Effondrement;;0;WGS84;VF
20141020 095214.44;6.16;;;;;Effondrement;;0;WGS84;PHK
20141020 084411.72;8.6;;;;;Effondrement;;0;WGS84;PHK
20141020 082328.72;23.44;;;;;Effondrement;;0;WGS84;PHK
20141020 081026.04;6.48;;;;;Effondrement;;0;WGS84;PHK
20141020 072947.32;7.96;;;;;Effondrement;;0;WGS84;PHK
20141020 055142.48;10;;;;;Effondrement;;0;WGS84;PHK
20141020 050003.72;5.92;;;;;Effondrement;;0;WGS84;PHK
20141020 041401.32;6.88;;;;;Effondrement;;0;WGS84;PHK
20141020 020054.56;5.36;;;;;Effondrement;;0;WGS84;VF
20141020 011521.84;7;;;;;Effondrement;;0;WGS84;PHK
20141019 235233.96;5.04;;;;;Effondrement;;0;WGS84;VF
20141019 234252.84;7.2;;;;;Effondrement;;0;WGS84;PHK
20141019 220227.80;4.96;;;;;Effondrement;;0;WGS84;VF
20141019 182157.84;6.52;;;;;Effondrement;;0;WGS84;PHK
20141019 171501.16;9.64;;;;;Effondrement;;0;WGS84;PHK
20141019 133308.32;4.4;;;;;Effondrement;;0;WGS84;PHK
20141019 121341.28;6.56;;;;;Effondrement;;0;WGS84;PHK
20141019 080504.96;7.64;;;;;Local;;0;WGS84;PHK
20141019 080448.50;10;1.6363262;55.212826;-20.962145;27.007031;Local;2014/10/20/ovpf2014umhj;1;WGS84;VF
20141019 075447.20;4.88;;;;;Effondrement;;0;WGS84;PHK
20141019 065954.64;4.16;;;;;Effondrement;;0;WGS84;PHK
20141019 041530.20;2.88;;;;;Sommital;;0;WGS84;VF
20141019 034738.12;5.4;;;;;Effondrement;;0;WGS84;PHK
20141019 024832.16;5.04;;;;;Effondrement;;0;WGS84;PHK
20141019 001445.20;6.72;;;;;Effondrement;;0;WGS84;PHK
20141019 000850.40;4.8;;;;;Effondrement;;0;WGS84;PHK
20141018 234424.28;17.6;;;;;Effondrement;;0;WGS84;VF
20141018 232610.80;4.36;;;;;Effondrement;;0;WGS84;PHK
20141018 230559.48;8.96;;;;;Effondrement;;0;WGS84;PHK
20141018 225036.48;65.76;;;;;Effondrement;;0;WGS84;PHK
20141018 222140.96;22.08;;;;;Effondrement;;0;WGS84;PHK
20141018 215121.40;6.04;;;;;Effondrement;;0;WGS84;PHK
20141018 213456.72;2.96;;;;;Effondrement;;0;WGS84;PHK
20141018 212327.56;5.4;;;;;Effondrement;;0;WGS84;PHK
20141018 204045.96;50.68;;;;;Effondrement;;0;WGS84;PHK
20141018 203829.12;3.04;;;;;Effondrement;;0;WGS84;PHK
20141018 202401.32;39.16;;;;;Effondrement;;0;WGS84;PHK
20141018 185151.68;3.6;;;;;Effondrement;;0;WGS84;PHK
20141018 150347.20;7.24;;;;;Effondrement;;0;WGS84;VF
20141018 141005.56;23.84;;;;;Effondrement;;0;WGS84;PHK
20141018 134917.56;5.28;;;;;Effondrement;;0;WGS84;VF
20141018 132543.40;5;;;;;Effondrement;;0;WGS84;PHK
20141018 131817.36;3.04;;;;;Effondrement;;0;WGS84;PHK
20141018 110548.56;3.76;;;;;Effondrement;;0;WGS84;PHK
20141018 075825.40;4.8;;;;;Effondrement;;0;WGS84;PHK
20141018 073940.00;6.32;;;;;Effondrement;;0;WGS84;VF
20141018 072453.28;4;0.26676172;55.717184;-21.243653;-1.2925781;Sommital;2014/10/20/ovpf2014ukko;1;WGS84;VF
20141018 062423.52;5;;;;;Effondrement;;0;WGS84;PHK
20141018 054201.32;6.2;;;;;Effondrement;;0;WGS84;PHK
20141018 045043.20;4.76;;;;;Effondrement;;0;WGS84;PHK
20141018 000536.64;6.8;;;;;Effondrement;;0;WGS84;PHK
20141017 234211.64;7.08;;;;;Effondrement;;0;WGS84;PHK
20141017 230213.44;5.2;;;;;Effondrement;;0;WGS84;PHK
20141017 223215.20;5.84;;;;;Effondrement;;0;WGS84;PHK
20141017 215157.92;7.84;;;;;Effondrement;;0;WGS84;PHK
20141017 205609.76;6.28;;;;;Effondrement;;0;WGS84;PHK
20141017 193429.20;6.24;;;;;Effondrement;;0;WGS84;PHK
20141017 190004.52;5.08;;;;;Effondrement;;0;WGS84;PHK
20141017 185545.12;6.24;;;;;Effondrement;;0;WGS84;PHK
20141017 183915.84;48.88;;;;;Effondrement;;0;WGS84;PHK
20141017 182205.96;49.56;;;;;Indetermine;;0;WGS84;PHK
20141017 175832.28;6.76;0.84669729;55.711991;-21.241532;-0.71738281;Sommital;2014/10/17/ovpf2014ujjz;1;WGS84;VF
20141017 170537.32;5.12;;;;;Effondrement;;0;WGS84;PHK
20141017 160512.92;7.08;;;;;Effondrement;;0;WGS84;PHK
20141017 153714.52;4.6;;;;;Effondrement;;0;WGS84;PHK
20141017 152242.84;5.84;;;;;Effondrement;;0;WGS84;VF
20141017 150238.60;4;;;;;Effondrement;;0;WGS84;PHK
20141017 140142.92;2.84;;;;;Effondrement;;0;WGS84;PHK
20141017 133546.56;33.92;;;;;Effondrement;;0;WGS84;PHK
20141017 133231.68;73.28;;;;;Effondrement;;0;WGS84;PHK
20141017 115158.88;5.12;;;;;Effondrement;;0;WGS84;PHK
20141017 101536.80;12.04;;;;;Effondrement;;0;WGS84;PHK
20141017 095253.56;13.32;;;;;Effondrement;;0;WGS84;PHK
20141017 083502.24;4.32;;;;;Effondrement;;0;WGS84;PHK
20141017 082714.16;5.88;;;;;Effondrement;;0;WGS84;PHK
20141017 070604.40;3.92;;;;;Effondrement;;0;WGS84;PHK
20141017 063439.84;6.12;;;;;Effondrement;;0;WGS84;VF
20141017 062507.56;4.56;;;;;Effondrement;;0;WGS84;PHK
20141017 035743.84;5.72;;;;;Effondrement;;0;WGS84;PHK
20141017 022829.60;14.2;;;;;Effondrement;;0;WGS84;PHK
20141017 021557.48;2.48;;;;;Effondrement;;0;WGS84;PHK
20141017 010512.00;8.4;;;;;Effondrement;;0;WGS84;VF
20141017 003708.64;4.2;;;;;Effondrement;;0;WGS84;PHK
20141017 002322.32;4.92;;;;;Effondrement;;0;WGS84;PHK
20141016 231825.12;5.72;;;;;Effondrement;;0;WGS84;PHK
20141016 222338.12;3.48;;;;;Effondrement;;0;WGS84;PHK
20141016 203730.52;6.68;;;;;Effondrement;;0;WGS84;PHK
20141016 202617.44;5.12;;;;;Effondrement;;0;WGS84;PHK
20141016 200254.20;3.36;;;;;Effondrement;;0;WGS84;PHK
20141016 200055.56;3.92;;;;;Effondrement;;0;WGS84;PHK
20141016 185946.12;4.96;;;;;Effondrement;;0;WGS84;PHK
20141016 185538.52;7.24;;;;;Effondrement;;0;WGS84;PHK
20141016 184150.80;5.16;;;;;Effondrement;;0;WGS84;PHK
20141016 161029.04;7.48;;;;;Effondrement;;0;WGS84;PHK
20141016 150155.08;3.6;;;;;Effondrement;;0;WGS84;PHK
20141016 144204.52;3.4;;;;;Effondrement;;0;WGS84;PHK
20141016 130152.80;5.16;;;;;Effondrement;;0;WGS84;PHK
20141016 123021.16;2.8;;;;;Effondrement;;0;WGS84;PHK
20141016 113912.60;8.52;;;;;Effondrement;;0;WGS84;VF
20141016 112604.92;2.8;;;;;Effondrement;;0;WGS84;PHK
20141016 074401.16;5.64;;;;;Effondrement;;0;WGS84;PHK
20141016 071049.12;6.28;;;;;Effondrement;;0;WGS84;PHK
20141016 030322.80;7.24;;;;;Effondrement;;0;WGS84;PHK
20141016 012648.88;5.24;;;;;Effondrement;;0;WGS84;PHK
20141016 002436.96;6.6;;;;;Effondrement;;0;WGS84;PHK
20141015 232037.04;3.28;;;;;Effondrement;;0;WGS84;PHK
20141015 230851.52;3.84;;;;;Effondrement;;0;WGS84;PHK
20141015 200500.56;14.4;;;;;Effondrement;;0;WGS84;PHK
20141015 185557.52;1.6;;;;;Effondrement;;0;WGS84;PHK
20141015 185200.80;44.8;;;;;Effondrement;;0;WGS84;PHK
20141015 175534.16;6.2;;;;;Effondrement;;0;WGS84;PHK
20141015 155312.44;31.32;1.8107014;55.714764;-21.174511;5;Effondrement;2014/10/15/ovpf2014ufov;0;WGS84;VF
20141015 155001.04;8.96;;;;;Effondrement;;0;WGS84;PHK
20141015 154606.28;22.16;7.24;55.7215;-21.203;-3;Effondrement;2014/10/15/ovpf2014ufop;0;WGS84;VF
20141015 154326.56;4.6;;;;;Effondrement;;0;WGS84;PHK
20141015 151221.40;6.72;;;;;Effondrement;;0;WGS84;PHK
20141015 144026.32;4.4;;;;;Sommital;;0;WGS84;PHK
20141015 142050.36;2.92;;;;;Effondrement;;0;WGS84;PHK
20141015 125729.84;3.72;;;;;Sommital;;0;WGS84;VF
20141015 112737.20;17.28;7.32;55.6265;-21.0027;-3;Effondrement;2014/10/15/ovpf2014ufgb;0;WGS84;VF
20141015 101957.00;5;;;;;Effondrement;;0;WGS84;PHK
20141015 073802.12;4.4;;;;;Effondrement;;0;WGS84;PHK
20141015 050540.68;7;;;;;Effondrement;;0;WGS84;PHK
20141015 040909.12;12.36;2.5942463;55.097134;-20.870176;5;Local;2014/10/15/ovpf2014uerp;0;WGS84;VF
20141015 031545.08;3.48;;;;;Effondrement;;0;WGS84;PHK
20141015 023013.16;5.76;;;;;Effondrement;;0;WGS84;PHK
20141015 015557.80;27.36;;;;;Effondrement;;0;WGS84;PHK
20141014 233731.68;64.48;;;;;Effondrement;;0;WGS84;PHK
20141014 230352.92;9.44;;;;;Effondrement;;0;WGS84;PHK
20141014 223848.52;6.88;;;;;Effondrement;;0;WGS84;PHK
20141014 220824.64;7.08;;;;;Effondrement;;0;WGS84;PHK
20141014 211045.80;8.32;;;;;Effondrement;;0;WGS84;VF
20141014 203600.36;3.84;;;;;Effondrement;;0;WGS84;PHK
20141014 185009.84;4.48;;;;;Effondrement;;0;WGS84;PHK
20141014 175033.52;5.68;;;;;Effondrement;;0;WGS84;PHK
20141014 170547.44;3.08;;;;;Effondrement;;0;WGS84;PHK
20141014 152254.68;3.72;;;;;Effondrement;;0;WGS84;PHK
20141014 151231.84;3.2;;;;;Effondrement;;0;WGS84;PHK
20141014 134455.88;6.84;;;;;Effondrement;;0;WGS84;PHK
20141014 133446.32;3.24;;;;;Effondrement;;0;WGS84;PHK
20141014 131017.12;8.08;;;;;Effondrement;;0;WGS84;PHK
20141014 125128.32;20.08;;;;;Effondrement;;0;WGS84;PHK
20141014 111314.36;3.08;;;;;Effondrement;;0;WGS84;PHK
20141014 110453.08;4.36;;;;;Effondrement;;0;WGS84;PHK
20141014 085118.20;4.92;;;;;Effondrement;;0;WGS84;PHK
20141014 085114.64;3.52;;;;;Effondrement;;0;WGS84;PHK
20141014 045956.32;217.6;;;;;Phase T;;0;WGS84;PHK
20141014 045826.64;3.96;;;;;Effondrement;;0;WGS84;PHK
