#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20140613 190108.16;3,2;;;;;Sommital;;0;WGS84;VF
20140613 185925.16;2,4;;;;;Sommital;;0;WGS84;VF
20140613 185711.80;2,92;;;;;Sommital;;0;WGS84;VF
20140613 185308.24;6,16;1.4842649;55.714252;-21.239437;5;Sommital;2014/06/13/ovpf2014lngj;0;WGS84;VF
20140613 184731.04;2,8;;;;;Sommital;;0;WGS84;VF
20140613 184702.72;4,12;;;;;Sommital;;0;WGS84;VF
20140613 183141.72;3,16;;;;;Sommital;;0;WGS84;VF
20140613 183115.92;2,08;;;;;Sommital;;0;WGS84;VF
20140613 182159.56;3,24;;;;;Sommital;;0;WGS84;VF
20140613 181558.92;4,08;;;;;Effondrement;;0;WGS84;FF
20140613 181050.96;2,08;;;;;Sommital;;0;WGS84;VF
20140613 180547.44;6,24;;;;;Sommital;;0;WGS84;VF
20140613 180350.84;2,56;;;;;Sommital;;0;WGS84;VF
20140613 180302.64;9,16;2.6231146;55.785347;-21.56558;5;Sommital;2014/06/13/ovpf2014lnes;0;WGS84;VF
20140613 175132.16;7,12;1.5989196;55.716267;-21.240433;5;Sommital;2014/06/13/ovpf2014lnej;0;WGS84;VF
20140613 172804.28;1,88;;;;;Sommital;;0;WGS84;VF
20140613 172555.96;2,24;;;;;Sommital;;0;WGS84;VF
20140613 172504.44;26,36;;;;;Effondrement;;0;WGS84;VF
20140613 172416.16;2,6;;;;;Sommital;;0;WGS84;VF
20140613 172323.24;3,04;;;;;Sommital;;0;WGS84;VF
20140613 171156.20;3,36;;;;;Sommital;;0;WGS84;VF
20140613 170946.36;6,68;;;;;Local;;0;WGS84;VF
20140613 165438.52;3,36;;;;;Sommital;;0;WGS84;VF
20140613 165232.36;3,6;;;;;Effondrement;;0;WGS84;CB
20140613 165101.44;4,32;;;;;Sommital;;0;WGS84;VF
20140613 164409.40;5,52;;;;;Sommital;;0;WGS84;VF
20140613 163606.92;53,04;;;;;Effondrement;;0;WGS84;CB
20140613 162732.88;2,4;;;;;Sommital;;0;WGS84;VF
20140613 162535.92;2,52;;;;;Sommital;;0;WGS84;VF
20140613 162253.84;2,28;;;;;Sommital;;0;WGS84;VF
20140613 162153.12;2,88;;;;;Sommital;;0;WGS84;VF
20140613 161805.56;3,4;;;;;Effondrement;;0;WGS84;FF
20140613 161742.00;9,72;;;;;Effondrement;;0;WGS84;FF
20140613 161546.92;2,64;;;;;Sommital;;0;WGS84;VF
20140613 160834.36;4,32;;;;;Sommital;;0;WGS84;VF
20140613 160820.48;5,68;1.3546229;55.687939;-21.228474;5;Sommital;2014/06/13/ovpf2014lnay;0;WGS84;VF
20140613 155820.44;1,72;;;;;Sommital;;0;WGS84;VF
20140613 155701.44;6,88;;;;;Sommital;;0;WGS84;VF
20140613 155501.88;2,44;;;;;Sommital;;0;WGS84;VF
20140613 155306.72;2,68;;;;;Sommital;;0;WGS84;VF
20140613 155254.80;2,6;;;;;Sommital;;0;WGS84;VF
20140613 154632.72;2,4;;;;;Sommital;;0;WGS84;VF
20140613 154034.32;5,16;;;;;Effondrement;;0;WGS84;FF
20140613 153714.92;6,28;;;;;Sommital;;0;WGS84;FF
20140613 153241.40;3,28;;;;;Sommital;;0;WGS84;VF
20140613 152946.56;4,28;;;;;Sommital;;0;WGS84;VF
20140613 152854.20;2,16;;;;;Sommital;;0;WGS84;VF
20140613 152807.44;4,04;;;;;Effondrement;;0;WGS84;FF
20140613 152320.00;11,92;1.3266212;55.712135;-21.245439;-0.95351562;Sommital;2014/06/13/ovpf2014lmzl;1;WGS84;VF
20140613 151305.44;2,96;;;;;Sommital;;0;WGS84;VF
20140613 151230.96;1,88;;;;;Sommital;;0;WGS84;VF
20140613 150526.00;9,28;;;;;Effondrement;;0;WGS84;FF
20140613 150324.72;2,64;;;;;Sommital;;0;WGS84;VF
20140613 150251.92;3,04;;;;;Sommital;;0;WGS84;VF
20140613 150143.08;2,52;;;;;Sommital;;0;WGS84;VF
20140613 150110.84;2,68;;;;;Sommital;;0;WGS84;VF
20140613 150055.76;3,52;;;;;Sommital;;0;WGS84;VF
20140613 150052.08;2,96;;;;;Sommital;;0;WGS84;VF
20140613 145402.28;2,28;;;;;Sommital;;0;WGS84;VF
20140613 144347.52;2,64;;;;;Sommital;;0;WGS84;VF
20140613 144341.84;3,36;;;;;Sommital;;0;WGS84;VF
20140613 144318.16;6,24;;;;;Sommital;;0;WGS84;VF
20140613 143743.80;3;;;;;Sommital;;0;WGS84;VF
20140613 143555.04;5,92;;;;;Effondrement;;0;WGS84;FF
20140613 143533.40;2,04;;;;;Sommital;;0;WGS84;VF
20140613 142541.92;2,64;;;;;Sommital;;0;WGS84;VF
20140613 142453.64;3,04;;;;;Sommital;;0;WGS84;VF
20140613 142341.92;2,4;;;;;Sommital;;0;WGS84;VF
20140613 142201.88;3,08;;;;;Sommital;;0;WGS84;VF
20140613 142000.80;3,72;;;;;Sommital;;0;WGS84;VF
20140613 141904.20;2,44;;;;;Sommital;;0;WGS84;VF
20140613 141406.48;2,64;;;;;Sommital;;0;WGS84;VF
20140613 141259.20;8,08;;;;;Sommital;;0;WGS84;FF
20140613 140855.72;2,44;;;;;Sommital;;0;WGS84;VF
20140613 140646.44;2,32;;;;;Sommital;;0;WGS84;VF
20140613 140559.44;4,08;;;;;Sommital;;0;WGS84;VF
20140613 140505.40;6,32;;;;;Effondrement;;0;WGS84;FF
20140613 140439.72;5,16;0.97957955;55.710983;-21.245216;-1.1351563;Sommital;2014/06/13/ovpf2014lmww;1;WGS84;VF
20140613 135436.92;17,2;1.641245;55.71444;-21.245885;-0.73554687;Sommital;2014/06/13/ovpf2014lmwn;1;WGS84;VF
20140613 135323.84;3,64;;;;;Sommital;;0;WGS84;VF
20140613 135032.32;2,88;;;;;Sommital;;0;WGS84;VF
20140613 134931.36;3,52;;;;;Sommital;;0;WGS84;VF
20140613 134733.84;3,64;;;;;Sommital;;0;WGS84;VF
20140613 134459.20;2,2;;;;;Sommital;;0;WGS84;VF
20140613 134415.24;2,68;;;;;Sommital;;0;WGS84;VF
20140613 134246.72;4,76;;;;;Sommital;;0;WGS84;VF
20140613 134100.08;6,16;;;;;Sommital;;0;WGS84;VF
20140613 133941.88;2,8;;;;;Sommital;;0;WGS84;VF
20140613 133851.24;2,76;;;;;Sommital;;0;WGS84;VF
20140613 133824.84;4,68;;;;;Sommital;;0;WGS84;VF
20140613 133759.02;11,81;1.0213223;55.639264;-21.189405;24.948438;Local;2014/10/02/ovpf2014lmvz;1;WGS84;VF
20140613 132932.24;1,88;;;;;Sommital;;0;WGS84;VF
20140613 132459.04;3,64;;;;;Effondrement;;0;WGS84;FF
20140613 132328.72;2,12;;;;;Sommital;;0;WGS84;VF
20140613 132317.44;8,44;;;;;Sommital;;0;WGS84;VF
20140613 132258.28;5,12;;;;;Sommital;;0;WGS84;VF
20140613 132242.24;3,24;;;;;Sommital;;0;WGS84;VF
20140613 132223.64;3,72;;;;;Effondrement;;0;WGS84;CB
20140613 131238.08;3,76;;;;;Sommital;;0;WGS84;VF
20140613 131046.80;3,6;;;;;Sommital;;0;WGS84;VF
20140613 131042.36;3,48;;;;;Sommital;;0;WGS84;VF
20140613 131004.44;2,48;;;;;Sommital;;0;WGS84;VF
20140613 130757.96;2,68;;;;;Sommital;;0;WGS84;VF
20140613 130644.32;3,56;;;;;Sommital;;0;WGS84;VF
20140613 130310.76;4,2;;;;;Sommital;;0;WGS84;VF
20140613 125842.28;7,72;;;;;Effondrement;;0;WGS84;FF
20140613 125828.84;5,72;;;;;Sommital;;0;WGS84;VF
20140613 125823.88;4,88;;;;;Sommital;;0;WGS84;VF
20140613 125814.20;6,24;1.5009507;55.708702;-21.235985;5;Sommital;2014/06/13/ovpf2014lmur;0;WGS84;VF
20140613 125757.56;5,12;;;;;Sommital;;0;WGS84;VF
20140613 125514.24;21,8;;;;;Sommital;;0;WGS84;VF
20140613 125434.20;12;1.2632601;55.709814;-21.24276;-1.0746094;Sommital;2014/06/13/ovpf2014lmuo;1;WGS84;VF
20140613 125412.68;4,72;;;;;Sommital;;0;WGS84;VF
20140613 125141.52;2,96;;;;;Sommital;;0;WGS84;VF
20140613 124918.84;5,56;;;;;Effondrement;;0;WGS84;FF
20140613 124850.00;3,12;;;;;Sommital;;0;WGS84;VF
20140613 124841.16;3,2;;;;;Sommital;;0;WGS84;VF
20140613 124506.76;2,88;;;;;Sommital;;0;WGS84;VF
20140613 124352.52;2,56;;;;;Sommital;;0;WGS84;VF
20140613 124157.80;3,08;;;;;Sommital;;0;WGS84;VF
20140613 124126.88;2,88;;;;;Sommital;;0;WGS84;VF
20140613 124117.68;2,68;;;;;Sommital;;0;WGS84;VF
20140613 124018.52;2,8;;;;;Sommital;;0;WGS84;VF
20140613 123934.68;2,88;;;;;Sommital;;0;WGS84;VF
20140613 123646.48;13,88;1.6230212;55.710056;-21.244323;-0.79609375;Sommital;2014/06/13/ovpf2014lmtz;1;WGS84;VF
20140613 123543.76;2,84;;;;;Sommital;;0;WGS84;VF
20140613 123511.40;5,28;;;;;Sommital;;0;WGS84;VF
20140613 123321.60;2,48;;;;;Sommital;;0;WGS84;VF
20140613 123259.88;3,68;;;;;Sommital;;0;WGS84;VF
20140613 122944.20;3,52;;;;;Sommital;;0;WGS84;VF
20140613 122941.12;2,64;;;;;Sommital;;0;WGS84;VF
20140613 122906.40;11,88;1.5730104;55.714897;-21.245439;-0.56601562;Sommital;2014/06/13/ovpf2014lmts;1;WGS84;VF
20140613 122856.16;2,88;;;;;Sommital;;0;WGS84;VF
20140613 122853.76;2,24;;;;;Sommital;;0;WGS84;VF
20140613 122849.00;2,36;;;;;Sommital;;0;WGS84;VF
20140613 122758.72;8,24;;;;;Sommital;;0;WGS84;VF
20140613 122731.04;5,92;;;;;Sommital;;0;WGS84;VF
20140613 122700.28;7,28;0.86452736;55.714403;-21.240974;-0.66289062;Sommital;2014/06/13/ovpf2014lmtq;1;WGS84;VF
20140613 122559.36;5,84;;;;;Sommital;;0;WGS84;VF
20140613 122524.64;2,44;;;;;Sommital;;0;WGS84;VF
20140613 122430.40;25,68;1.7737868;55.714406;-21.241421;-0.80820313;Sommital;2014/06/13/ovpf2014lmto;1;WGS84;VF
20140613 122422.32;3,6;;;;;Sommital;;0;WGS84;VF
20140613 122203.12;3,28;;;;;Sommital;;0;WGS84;VF
20140613 121935.88;2,6;;;;;Sommital;;0;WGS84;VF
20140613 121845.92;2,96;;;;;Sommital;;0;WGS84;VF
20140613 121827.36;4,48;;;;;Sommital;;0;WGS84;VF
20140613 121804.64;37,4;;;;;Effondrement;;0;WGS84;VF
20140613 121715.36;3,24;;;;;Sommital;;0;WGS84;VF
20140613 121656.48;58,08;;;;;Effondrement;;0;WGS84;VF
20140613 121548.12;2,24;;;;;Sommital;;0;WGS84;VF
20140613 121407.88;2,76;;;;;Sommital;;0;WGS84;VF
20140613 121256.36;5,24;;;;;Effondrement;;0;WGS84;FF
20140613 121248.36;2,36;;;;;Sommital;;0;WGS84;VF
20140613 121132.24;2,8;;;;;Sommital;;0;WGS84;VF
20140613 120952.36;2,56;;;;;Sommital;;0;WGS84;VF
20140613 120816.32;2,04;;;;;Sommital;;0;WGS84;VF
20140613 120812.12;2,52;;;;;Sommital;;0;WGS84;VF
20140613 120803.32;42;;;;;Effondrement;;0;WGS84;VF
20140613 120742.16;2,12;;;;;Sommital;;0;WGS84;VF
20140613 120424.16;2,64;;;;;Sommital;;0;WGS84;VF
20140613 120356.84;4,8;;;;;Effondrement;;0;WGS84;FF
20140613 120338.16;2,48;;;;;Sommital;;0;WGS84;VF
20140613 120250.60;8,88;1.4333362;55.735634;-21.27734;5;Sommital;2014/06/13/ovpf2014lmsv;0;WGS84;VF
20140613 120127.12;2,04;;;;;Sommital;;0;WGS84;VF
20140613 120124.60;2,12;;;;;Sommital;;0;WGS84;VF
20140613 115844.00;2,2;;;;;Sommital;;0;WGS84;VF
20140613 115843.88;2,68;;;;;Sommital;;0;WGS84;VF
20140613 115748.84;4,2;;;;;Sommital;;0;WGS84;VF
20140613 115737.36;2,52;;;;;Sommital;;0;WGS84;VF
20140613 115553.08;2,44;;;;;Sommital;;0;WGS84;VF
20140613 115449.16;7,12;;;;;Sommital;;0;WGS84;VF
20140613 115442.08;2,24;;;;;Sommital;;0;WGS84;VF
20140613 115434.04;2,48;;;;;Sommital;;0;WGS84;VF
20140613 115352.16;3,44;;;;;Effondrement;;0;WGS84;CB
20140613 115205.16;9,76;;;;;Sommital;;0;WGS84;VF
20140613 115113.20;26,64;1.9568096;55.715699;-21.245104;-0.64472656;Sommital;2014/06/13/ovpf2014lmsl;1;WGS84;VF
20140613 114906.80;10,16;;;;;Sommital;;0;WGS84;VF
20140613 114744.12;5,16;;;;;Effondrement;;0;WGS84;FF
20140613 114601.72;29;1.858699;55.71432;-21.245327;-0.51152344;Sommital;2014/06/13/ovpf2014lmsh;1;WGS84;VF
20140613 114552.28;3,8;;;;;Sommital;;0;WGS84;VF
20140613 114524.36;2,76;;;;;Sommital;;0;WGS84;VF
20140613 114430.56;8,52;;;;;Effondrement;;0;WGS84;FF
20140613 114322.16;2,64;;;;;Sommital;;0;WGS84;VF
20140613 114251.28;3,52;;;;;Sommital;;0;WGS84;VF
20140613 114229.76;2,44;;;;;Sommital;;0;WGS84;VF
20140613 114202.52;3,08;;;;;Sommital;;0;WGS84;VF
20140613 114138.88;3,44;;;;;Sommital;;0;WGS84;VF
20140613 114036.16;11,04;1.3939502;55.716247;-21.241421;-0.90507813;Sommital;2014/06/13/ovpf2014lmsc;1;WGS84;VF
20140613 113924.52;5,04;;;;;Sommital;;0;WGS84;VF
20140613 113846.80;7,2;;;;;Sommital;;0;WGS84;VF
20140613 113812.36;2,36;;;;;Sommital;;0;WGS84;VF
20140613 113747.32;7,6;1.1758107;55.710281;-21.243653;-1.0746094;Sommital;2014/06/13/ovpf2014lmsa;1;WGS84;VF
20140613 113735.12;3,6;;;;;Sommital;;0;WGS84;VF
20140613 113710.12;2,6;;;;;Sommital;;0;WGS84;VF
20140613 113653.24;2,6;;;;;Sommital;;0;WGS84;VF
20140613 113638.44;2,48;;;;;Sommital;;0;WGS84;VF
20140613 113629.48;4,12;;;;;Sommital;;0;WGS84;VF
20140613 113622.20;5;;;;;Sommital;;0;WGS84;VF
20140613 113608.32;2,8;;;;;Sommital;;0;WGS84;VF
20140613 113545.40;3,72;;;;;Sommital;;0;WGS84;VF
20140613 113537.72;3,16;;;;;Sommital;;0;WGS84;VF
20140613 113523.36;3,48;;;;;Sommital;;0;WGS84;VF
20140613 113447.20;10,44;1.3282105;55.714436;-21.245439;-0.83242187;Sommital;2014/06/13/ovpf2014lmrx;1;WGS84;VF
20140613 113424.72;6,52;;;;;Sommital;;0;WGS84;VF
20140613 113251.80;2,48;;;;;Sommital;;0;WGS84;VF
20140613 113139.08;3,08;;;;;Sommital;;0;WGS84;VF
20140613 113139.04;3,28;;;;;Sommital;;0;WGS84;VF
20140613 113105.28;3,44;;;;;Sommital;;0;WGS84;VF
20140613 113058.48;2,44;;;;;Sommital;;0;WGS84;VF
20140613 113000.72;4,52;;;;;Sommital;;0;WGS84;VF
20140613 112926.80;2,08;;;;;Sommital;;0;WGS84;VF
20140613 112905.40;3,92;;;;;Sommital;;0;WGS84;VF
20140613 112817.72;11,24;;;;;Local;;0;WGS84;VF
20140613 112801.04;9,88;;;;;Sommital;;0;WGS84;VF
20140613 112734.80;1,96;;;;;Sommital;;0;WGS84;VF
20140613 112722.68;1,8;;;;;Sommital;;0;WGS84;VF
20140613 112622.04;2,12;;;;;Sommital;;0;WGS84;VF
20140613 112434.76;3,84;;;;;Sommital;;0;WGS84;VF
20140613 112422.00;3,36;;;;;Effondrement;;0;WGS84;CB
20140613 112410.20;1,8;;;;;Sommital;;0;WGS84;VF
20140613 112332.64;3,04;;;;;Sommital;;0;WGS84;VF
20140613 112307.64;8,12;;;;;Sommital;;0;WGS84;VF
20140613 112301.32;2,68;;;;;Sommital;;0;WGS84;VF
20140613 112214.88;2,52;;;;;Sommital;;0;WGS84;VF
20140613 112204.68;2,56;;;;;Effondrement;;0;WGS84;CB
20140613 112131.20;2,76;;;;;Effondrement;;0;WGS84;CB
20140613 112131.08;2,32;;;;;Effondrement;;0;WGS84;CB
20140613 112021.44;2,8;;;;;Sommital;;0;WGS84;VF
20140613 112021.40;3;;;;;Sommital;;0;WGS84;VF
20140613 111935.68;4,24;;;;;Sommital;;0;WGS84;VF
20140613 111859.64;2,08;;;;;Sommital;;0;WGS84;VF
20140613 111712.44;2,2;;;;;Sommital;;0;WGS84;VF
20140613 111647.16;4,16;;;;;Sommital;;0;WGS84;VF
20140613 111533.00;9,32;;;;;Indetermine;;0;WGS84;VF
20140613 111440.24;2,6;;;;;Sommital;;0;WGS84;VF
20140613 111330.44;5,96;;;;;Sommital;;0;WGS84;VF
20140613 111252.08;5,16;;;;;Sommital;;0;WGS84;VF
20140613 111227.68;4,24;;;;;Sommital;;0;WGS84;VF
20140613 111035.48;46,6;2.2133746;55.712248;-21.245104;-0.87480469;Sommital;2014/06/13/ovpf2014lmrd;1;WGS84;PHK
20140613 111007.32;3,2;;;;;Sommital;;0;WGS84;VF
20140613 110935.96;4,04;;;;;Sommital;;0;WGS84;VF
20140613 110907.36;7,68;;;;;Sommital;;0;WGS84;VF
20140613 110848.16;5,64;;;;;Sommital;;0;WGS84;VF
20140613 110838.60;10,04;1.1924688;55.714665;-21.245216;-0.74765625;Sommital;2014/06/13/ovpf2014lmrb;1;WGS84;VF
20140613 110726.16;5,4;;;;;Sommital;;0;WGS84;VF
20140613 110724.24;1,72;;;;;Sommital;;0;WGS84;VF
20140613 110708.48;2,72;;;;;Sommital;;0;WGS84;VF
20140613 110531.64;3;;;;;Sommital;;0;WGS84;VF
20140613 110456.16;2,6;;;;;Sommital;;0;WGS84;VF
20140613 110451.32;4,8;;;;;Sommital;;0;WGS84;VF
20140613 110424.24;6,08;0.77985792;55.709358;-21.243206;-0.83242187;Sommital;2014/06/13/ovpf2014lmqx;1;WGS84;VF
20140613 110341.04;2,04;;;;;Sommital;;0;WGS84;VF
20140613 110328.04;2,4;;;;;Sommital;;0;WGS84;VF
20140613 110312.92;4,72;;;;;Sommital;;0;WGS84;VF
20140613 110224.72;2,44;;;;;Sommital;;0;WGS84;VF
20140613 110202.20;2,2;;;;;Sommital;;0;WGS84;VF
20140613 110157.56;2,44;;;;;Sommital;;0;WGS84;VF
20140613 110131.12;2,68;;;;;Sommital;;0;WGS84;VF
20140613 110027.08;3,68;;;;;Sommital;;0;WGS84;VF
20140613 105744.88;3,44;;;;;Sommital;;0;WGS84;VF
20140613 105616.48;7;1.4454151;55.715027;-21.242735;5;Sommital;2014/06/13/ovpf2014lmqq;0;WGS84;VF
20140613 105609.68;2,6;;;;;Sommital;;0;WGS84;VF
20140613 105540.60;2,96;;;;;Sommital;;0;WGS84;VF
20140613 105505.36;7,64;1.568357;55.714826;-21.245901;-1.0964062;Sommital;2014/06/13/ovpf2014lmqp;1;WGS84;VF
20140613 105413.36;1,08;;;;;Sommital;;0;WGS84;VF
20140613 105403.12;1,08;;;;;Sommital;;0;WGS84;VF
20140613 105329.96;2,64;;;;;Sommital;;0;WGS84;VF
20140613 105255.72;4,6;;;;;Sommital;;0;WGS84;VF
20140613 105224.60;3,2;;;;;Sommital;;0;WGS84;VF
20140613 105144.32;2,84;;;;;Sommital;;0;WGS84;VF
20140613 105101.44;5,92;;;;;Sommital;;0;WGS84;VF
20140613 105045.20;3,84;;;;;Sommital;;0;WGS84;VF
20140613 105008.72;2,8;;;;;Sommital;;0;WGS84;VF
20140613 104930.80;2,16;;;;;Sommital;;0;WGS84;VF
20140613 104926.72;2,8;;;;;Sommital;;0;WGS84;VF
20140613 104913.32;2,8;;;;;Sommital;;0;WGS84;VF
20140613 104833.04;9,76;1.5449092;55.708088;-21.241466;-0.93265625;Sommital;2014/06/13/ovpf2014lmqk;1;WGS84;VF
20140613 104822.12;3,08;;;;;Sommital;;0;WGS84;VF
20140613 104814.80;1,96;;;;;Sommital;;0;WGS84;VF
20140613 104756.28;3,28;;;;;Sommital;;0;WGS84;VF
20140613 104712.64;13,84;1.7581854;55.714951;-21.245784;-0.134375;Sommital;2014/06/13/ovpf2014lmqj;1;WGS84;VF
20140613 104445.84;7,84;;;;;Sommital;;0;WGS84;VF
20140613 104427.36;9,16;;;;;Sommital;;0;WGS84;VF
20140613 104336.80;9,24;1.5289521;55.717636;-21.249308;5;Sommital;2014/06/13/ovpf2014lmqg;0;WGS84;VF
20140613 104022.08;4,08;;;;;Sommital;;0;WGS84;VF
20140613 103808.24;2,84;;;;;Sommital;;0;WGS84;VF
20140613 103755.76;3,96;;;;;Sommital;;0;WGS84;VF
20140613 103741.52;3,96;;;;;Sommital;;0;WGS84;VF
20140613 103718.04;2,88;;;;;Sommital;;0;WGS84;VF
20140613 103647.64;3,52;;;;;Sommital;;0;WGS84;VF
20140613 103527.76;4,36;;;;;Sommital;;0;WGS84;VF
20140613 103522.32;5,56;1.4951332;55.715263;-21.238791;5;Sommital;2014/06/13/ovpf2014lmpy;0;WGS84;VF
20140613 103321.12;3,08;;;;;Sommital;;0;WGS84;VF
20140613 103145.28;2,88;;;;;Sommital;;0;WGS84;VF
20140613 102418.04;12,92;1.7349222;55.714924;-21.251699;5;Sommital;2014/06/13/ovpf2014lmpp;0;WGS84;VF
20140613 102001.24;5,76;;;;;Effondrement;;0;WGS84;FF
20140613 100739.92;3,36;;;;;Sommital;;0;WGS84;VF
20140613 095907.00;3,08;;;;;Sommital;;0;WGS84;VF
20140613 095844.52;6,48;1.3781343;55.712875;-21.247337;5;Sommital;2014/06/13/ovpf2014lmot;0;WGS84;VF
20140613 095354.68;4,36;;;;;Sommital;;0;WGS84;VF
20140613 094812.76;9,04;1.8330093;55.71283;-21.247122;5;Sommital;2014/06/13/ovpf2014lmok;0;WGS84;VF
20140613 094529.36;37,64;;;;;Phase T;;0;WGS84;VF
20140613 094025.48;3,08;;;;;Sommital;;0;WGS84;VF
20140613 093845.36;2,68;;;;;Sommital;;0;WGS84;VF
20140613 093113.40;7,24;;;;;Effondrement;;0;WGS84;FF
20140613 093047.24;5,28;0.45083761;55.712579;-21.242399;-1.0964062;Sommital;2014/06/13/ovpf2014lmnv;1;WGS84;VF
20140613 092505.92;3,16;;;;;Sommital;;0;WGS84;VF
20140613 092105.44;4;0.48626372;55.712082;-21.245667;-1.1782812;Sommital;2014/06/13/ovpf2014lmnn;1;WGS84;VF
20140613 090839.52;2,88;;;;;Sommital;;0;WGS84;VF
20140613 090213.48;2,88;;;;;Sommital;;0;WGS84;VF
20140613 090137.72;2,2;;;;;Sommital;;0;WGS84;VF
20140613 090134.52;2,52;;;;;Sommital;;0;WGS84;VF
20140613 090036.04;3,68;;;;;Sommital;;0;WGS84;VF
20140613 085631.92;2,88;;;;;Sommital;;0;WGS84;VF
20140613 085023.16;2,92;;;;;Sommital;;0;WGS84;VF
20140613 085013.32;4,04;;;;;Sommital;;0;WGS84;VF
20140613 084108.20;6,32;;;;;Effondrement;;0;WGS84;FF
20140613 084010.28;2,48;;;;;Sommital;;0;WGS84;VF
20140613 080703.04;2,2;;;;;Sommital;;0;WGS84;VF
20140613 075753.56;18,56;1.6376666;55.714324;-21.245774;-0.75371094;Sommital;2014/06/13/ovpf2014lmkt;1;WGS84;VF
20140613 075644.12;4,52;;;;;Sommital;;0;WGS84;VF
20140613 074924.36;3,2;;;;;Sommital;;0;WGS84;VF
20140613 074347.56;11,32;1.6957774;55.716717;-21.246338;5;Sommital;2014/06/13/ovpf2014lmkh;0;WGS84;VF
20140613 074235.84;10,76;1.5937214;55.709549;-21.258476;5;Sommital;2014/06/13/ovpf2014lmkg;0;WGS84;VF
20140613 073548.52;3,04;;;;;Sommital;;0;WGS84;VF
20140613 073111.28;3,76;;;;;Sommital;;0;WGS84;FF
20140613 065313.44;3,16;;;;;Sommital;;0;WGS84;VF
20140613 065034.72;8,16;1.4450814;55.722435;-21.246071;5;Sommital;2014/06/13/ovpf2014lmio;0;WGS84;VF
20140613 064305.20;2,24;;;;;Sommital;;0;WGS84;VF
20140613 063033.64;3,4;;;;;Sommital;;0;WGS84;VF
20140613 061309.36;2,32;;;;;Sommital;;0;WGS84;VF
20140613 055859.84;6;2.9884737;54.745163;-21.485807;5;Sommital;2014/06/13/ovpf2014lmgv;0;WGS84;VF
20140613 054738.72;4,36;;;;;Sommital;;0;WGS84;VF
20140613 054632.24;6,52;;;;;Effondrement;;0;WGS84;FF
20140613 053938.28;5,16;;;;;Effondrement;;0;WGS84;FF
20140613 052939.04;5,16;;;;;Effondrement;;0;WGS84;FF
20140613 043956.08;2,48;;;;;Sommital;;0;WGS84;VF
20140613 035722.12;2,68;;;;;Sommital;;0;WGS84;VF
20140613 035502.00;6,84;;;;;Effondrement;;0;WGS84;FF
20140613 035121.32;3;;;;;Sommital;;0;WGS84;VF
20140613 034507.68;8,48;1.5090747;55.719383;-21.242569;5;Sommital;2014/06/13/ovpf2014lmcl;0;WGS84;VF
20140613 034325.60;5,52;;;;;Effondrement;;0;WGS84;FF
20140613 033412.32;12,92;1.6694885;55.713135;-21.251211;5;Sommital;2014/06/13/ovpf2014lmcb;0;WGS84;VF
20140613 031556.60;10,76;1.6425036;55.72176;-21.256573;5;Sommital;2014/06/13/ovpf2014lmbm;0;WGS84;VF
20140613 030657.00;2,92;;;;;Sommital;;0;WGS84;VF
20140613 025244.72;4,88;;;;;Effondrement;;0;WGS84;FF
20140613 024711.36;8,96;1.5137661;55.708351;-21.233286;5;Sommital;2014/06/13/ovpf2014lman;0;WGS84;VF
20140613 024327.52;3,84;;;;;Sommital;;0;WGS84;VF
20140613 022922.84;3,48;;;;;Sommital;;0;WGS84;VF
20140613 022333.12;4,24;;;;;Sommital;;0;WGS84;VF
20140613 021457.68;5,8;;;;;Effondrement;;0;WGS84;FF
20140613 020928.04;7;;;;;Effondrement;;0;WGS84;FF
20140613 014623.72;3,2;;;;;Sommital;;0;WGS84;VF
20140613 014453.20;6,92;;;;;Effondrement;;0;WGS84;FF
20140613 013440.52;2,8;;;;;Sommital;;0;WGS84;VF
20140613 013409.92;3,64;;;;;Sommital;;0;WGS84;VF
20140613 012949.32;3,72;;;;;Sommital;;0;WGS84;VF
20140613 012807.52;4,8;;;;;Sommital;;0;WGS84;VF
20140613 012605.92;2,88;;;;;Sommital;;0;WGS84;VF
20140613 012329.52;4;;;;;Sommital;;0;WGS84;FF
20140613 012154.08;3,6;;;;;Sommital;;0;WGS84;FF
20140613 005150.84;7,36;;;;;Effondrement;;0;WGS84;FF
20140613 003920.88;7,48;;;;;Effondrement;;0;WGS84;FF
20140613 003600.84;10,6;1.5899336;55.712929;-21.245703;5;Sommital;2014/06/13/ovpf2014llwe;0;WGS84;VF
20140613 003344.00;5,88;;;;;Effondrement;;0;WGS84;FF
20140613 003156.52;9,84;;;;;Effondrement;;0;WGS84;FF
20140613 003145.32;3,6;;;;;Sommital;;0;WGS84;VF
20140613 000200.44;2,72;;;;;Sommital;;0;WGS84;VF
20140612 235429.24;3,8;;;;;Sommital;;0;WGS84;VF
20140612 234747.40;2,92;;;;;Sommital;;0;WGS84;VF
20140612 233000.04;3,76;;;;;Sommital;;0;WGS84;VF
20140612 231843.24;4,8;;;;;Sommital;;0;WGS84;VF
20140612 230230.72;2,72;;;;;Sommital;;0;WGS84;VF
20140612 225136.72;2,92;;;;;Sommital;;0;WGS84;VF
20140612 225105.28;3,8;;;;;Sommital;;0;WGS84;VF
